116.399434,39.918456,0,0,34
116.399434,39.918456,0,0,40
116.399434,39.918456,0,0,42
116.399434,39.918456,0,0,43
116.399434,39.918456,0,0,42
116.399434,39.918456,0,0,43
116.399434,39.918456,0,0,45
116.399434,39.918456,0,0,48
116.399434,39.918456,0,0,47
116.399434,39.918456,0,0,50
116.399434,39.918456,0,0,48
116.399434,39.918456,0,0,47
116.399434,39.918456,0,0,40
116.399434,39.918456,0,0,43
116.399434,39.918456,0,0,48
116.399434,39.918456,0,0,45
116.399434,39.918456,0,0,50
116.399434,39.918456,0,0,50
116.399434,39.918456,0,0,50
116.399434,39.918456,0,0,50
116.399434,39.918456,0,0,42
116.399434,39.918456,0,0,43
116.399434,39.918456,0,0,43
116.399434,39.918456,0,0,44
116.399434,39.918456,0,0,42
116.399434,39.918456,0,0,37
116.399434,39.918456,0,0,40
116.399434,39.918456,0,0,43
116.399434,39.918456,0,0,47
116.399434,39.918456,0,0,51
116.399434,39.918456,0,0,55
116.399434,39.918456,0,0,58
116.399434,39.918456,0,0,50
116.399434,39.918456,0,0,47
116.399434,39.918456,0,0,47
116.399434,39.918456,0,0,47
116.399434,39.918456,0,0,45
116.399434,39.918456,0,0,45
116.399434,39.918456,0,0,40
116.399434,39.918456,0,0,39
116.399434,39.918456,0,0,47
116.399434,39.918456,0,0,51
116.399434,39.918456,0,0,46
116.399434,39.918456,0,0,48
116.399434,39.918456,0,0,45
116.399434,39.918456,0,0,43
116.399434,39.918456,0,0,47
116.399434,39.918456,0,0,51
116.399434,39.918456,0,0,51
116.399434,39.918456,0,0,55
116.399434,39.918456,0,0,58
116.399434,39.918456,0,0,57
116.399434,39.918456,0,0,53
116.399434,39.918456,0,0,54
116.399434,39.918456,0,0,53
116.399434,39.918456,0,0,50
116.399434,39.918456,0,0,51
116.399434,39.918456,0,0,48
116.399434,39.918456,0,0,50
116.399434,39.918456,0,0,50
116.399434,39.918456,0,0,49
116.399434,39.918456,0,0,55
116.399434,39.918456,0,0,56
116.399434,39.918456,0,0,52
116.399434,39.918456,0,0,47
116.399434,39.918456,0,0,45
116.399434,39.918456,0,0,44
116.399434,39.918456,0,0,46
116.399434,39.918456,0,0,46
116.399434,39.918456,0,0,45
116.399434,39.918456,0,0,41
116.399434,39.918456,0,0,56
116.399434,39.918456,0,0,66
116.399434,39.918456,0,0,61
116.399434,39.918456,0,0,54
116.399434,39.918456,0,0,52
116.399434,39.918456,0,0,44
116.399434,39.918456,0,0,47
116.399434,39.918456,0,0,45
116.399434,39.918456,0,0,49
116.399434,39.918456,0,0,47
116.399434,39.918456,0,0,46
116.399434,39.918456,0,0,48
116.399434,39.918456,0,0,48
116.399434,39.918456,0,0,48
116.399434,39.918456,0,0,47
116.399434,39.918456,0,0,45
116.399434,39.918456,0,0,45
116.399434,39.918456,0,0,45
116.399434,39.918456,0,0,46
116.399434,39.918456,0,0,44
116.399434,39.918456,0,0,43
116.399434,39.918456,0,0,47
116.399434,39.918456,0,0,48
116.399434,39.918456,0,0,49
116.399434,39.918456,0,0,46
116.399434,39.918456,0,0,43
116.399434,39.918456,0,0,48
116.399434,39.918456,0,0,46
116.399434,39.918456,0,0,43
116.399434,39.918456,0,0,44
116.399434,39.918456,0,0,54
116.399434,39.918456,0,0,55
116.399434,39.918456,0,0,57
116.399434,39.918456,0,0,56
116.399434,39.918456,0,0,58
116.399434,39.918456,0,0,53
116.399434,39.918456,0,0,54
116.399434,39.918456,0,0,48
116.399434,39.918456,0,0,52
116.399434,39.918456,0,0,47
116.399434,39.918456,0,0,49
116.399434,39.918456,0,0,46
116.399434,39.918456,0,0,48
116.399434,39.918456,0,0,48
116.399434,39.918456,0,0,45
116.399434,39.918456,0,0,44
116.399434,39.918456,0,0,42
116.399434,39.918456,0,0,43
116.399434,39.918456,0,0,44
116.399434,39.918456,0,0,45
116.399434,39.918456,0,0,46
116.399434,39.918456,0,0,47
116.399434,39.918456,0,0,44
116.399434,39.918456,0,0,43
116.399434,39.918456,0,0,43
116.399434,39.918456,0,0,46
116.399434,39.918456,0,0,49
116.399434,39.918456,0,0,53
116.399434,39.918456,0,0,51
116.399434,39.918456,0,0,52
116.399434,39.918456,0,0,51
116.399434,39.918456,0,0,50
116.399434,39.918456,0,0,47
116.399434,39.918456,0,0,45
116.399434,39.918456,0,0,54
116.399434,39.918456,0,0,56
116.399434,39.918456,0,0,54
116.399434,39.918456,0,0,58
116.399434,39.918456,0,0,59
116.399434,39.918456,0,0,65
116.399434,39.918456,0,0,61
116.399434,39.918456,0,0,63
116.399434,39.918456,0,0,60
116.399434,39.918456,0,0,59
116.399434,39.918456,0,0,58
116.399434,39.918456,0,0,66
116.399434,39.918456,0,0,63
116.399434,39.918456,0,0,58
116.399434,39.918456,0,0,56
116.399434,39.918456,0,0,55
116.399434,39.918456,0,0,54
116.399434,39.918456,0,0,50
116.399434,39.918456,0,0,44
116.399434,39.918456,0,0,57
116.399434,39.918456,0,0,61
116.399109,39.918479,4,258,61
116.399100,39.918476,0,0,53
116.399100,39.918476,0,0,51
116.399100,39.918476,0,0,49
116.399100,39.918476,0,0,49
116.399100,39.918476,0,0,47
116.399100,39.918476,0,0,46
116.399100,39.918476,0,0,48
116.399100,39.918476,0,0,47
116.399100,39.918476,0,0,48
116.399100,39.918476,0,0,48
116.399100,39.918476,0,0,49
116.399100,39.918476,0,0,48
116.399100,39.918476,0,0,49
116.399100,39.918476,0,0,48
116.399100,39.918476,0,0,49
116.399100,39.918476,0,0,51
116.399100,39.918476,0,0,51
116.399100,39.918476,0,0,52
116.399100,39.918476,0,0,52
116.399100,39.918476,0,0,51
116.399100,39.918476,0,0,49
116.399100,39.918476,0,0,50
116.399100,39.918476,0,0,51
116.399100,39.918476,0,0,51
116.399100,39.918476,0,0,51
116.399100,39.918476,0,0,51
116.399100,39.918476,0,0,50
116.399100,39.918476,0,0,48
116.399100,39.918476,0,0,46
116.399100,39.918476,0,0,53
116.399100,39.918476,0,0,52
116.399100,39.918476,0,0,49
116.399100,39.918476,0,0,49
116.399100,39.918476,0,0,49
116.399100,39.918476,0,0,48
116.399100,39.918476,0,0,42
116.399100,39.918476,0,0,41
116.399100,39.918476,0,0,40
116.399100,39.918476,0,0,41
116.399100,39.918476,0,0,41
116.399100,39.918476,0,0,65
116.399100,39.918476,0,0,65
116.399100,39.918476,0,0,54
116.399100,39.918476,0,0,53
116.399100,39.918476,0,0,42
116.399100,39.918476,0,0,38
116.399100,39.918476,0,0,45
116.399100,39.918476,0,0,42
116.399100,39.918476,0,0,41
116.399100,39.918476,0,0,36
116.399100,39.918476,0,0,43
116.399100,39.918476,0,0,38
116.399100,39.918476,0,0,35
116.399100,39.918476,0,0,31
116.399100,39.918476,0,0,39
116.399100,39.918476,0,0,39
116.399100,39.918476,0,0,43
116.399100,39.918476,0,0,45
116.399100,39.918476,0,0,45
116.399100,39.918476,0,0,49
116.399100,39.918476,0,0,46
116.399100,39.918476,0,0,39
116.399100,39.918476,0,0,41
116.399100,39.918476,0,0,41
116.399100,39.918476,0,0,41
116.399100,39.918476,0,0,46
116.399100,39.918476,0,0,46
116.399100,39.918476,0,0,47
116.399100,39.918476,0,0,44
116.399100,39.918476,0,0,40
116.399100,39.918476,0,0,38
116.398943,39.918476,12,276,42
116.398133,39.918588,9,72,47
116.398205,39.918633,0,332,51
116.398205,39.918633,0,332,55
116.398205,39.918633,0,332,57
116.398205,39.918633,0,332,57
116.398205,39.918633,0,332,54
116.398205,39.918633,0,332,54
116.398205,39.918633,0,332,51
116.398205,39.918633,0,332,51
116.398205,39.918633,0,332,66
116.398205,39.918633,0,332,60
116.398205,39.918633,0,332,55
116.398205,39.918633,0,332,46
116.398205,39.918633,0,332,48
116.398205,39.918633,0,332,50
116.398205,39.918633,0,332,50
116.398205,39.918633,0,332,48
116.398205,39.918633,0,332,49
116.398205,39.918633,0,332,49
116.398205,39.918633,0,332,46
116.398205,39.918633,0,332,46
116.398205,39.918633,0,332,44
116.398205,39.918633,0,332,44
116.398205,39.918633,0,332,44
116.398205,39.918633,0,332,45
116.398205,39.918633,0,332,47
116.398205,39.918633,0,332,44
116.398205,39.918633,0,332,60
116.398205,39.918633,0,332,62
116.398205,39.918633,0,332,58
116.398205,39.918633,0,332,59
116.398205,39.918633,0,332,55
116.398205,39.918633,0,332,50
116.398205,39.918633,0,332,46
116.398205,39.918633,0,332,51
116.398205,39.918633,0,332,56
116.398205,39.918633,0,332,54
116.398205,39.918633,0,332,50
116.398205,39.918633,0,332,53
116.398205,39.918633,0,332,53
116.398205,39.918633,0,332,54
116.398019,39.918574,2,0,51
116.397714,39.918602,14,275,51
116.397442,39.918503,0,0,61
116.397288,39.918379,11,258,54
116.396587,39.918464,14,358,51
116.396443,39.920589,31,358,51
116.396378,39.921639,0,0,49
116.396378,39.921643,0,0,48
116.396320,39.921944,19,342,48
116.396256,39.922028,19,323,48
116.396057,39.922111,16,277,47
116.393012,39.922029,38,267,45
116.389587,39.921886,23,266,45
116.388109,39.921855,0,0,45
116.387911,39.921848,10,266,41
116.387872,39.921847,12,267,41
116.385545,39.921719,17,255,42
116.384618,39.921098,18,222,48
116.384399,39.920968,22,241,48
116.384329,39.920952,22,252,48
116.384181,39.920938,24,263,46
116.381282,39.921123,30,266,46
116.377966,39.921167,25,286,45
116.375850,39.921273,30,268,43
116.373733,39.921232,15,263,44
116.371623,39.921217,12,270,39
116.371399,39.921226,0,270,42
116.371399,39.921226,0,270,48
116.371185,39.921296,5,315,49
116.371154,39.921395,12,357,49
116.371102,39.923143,24,357,51
116.371022,39.924936,11,357,55
116.371044,39.925906,0,0,72
116.371025,39.926881,30,357,76
116.370986,39.929260,30,358,90
116.370919,39.930239,0,0,88
116.370919,39.930239,0,0,81
116.370848,39.931208,18,343,80
116.370787,39.931290,17,326,78
116.370679,39.931370,21,309,75
116.370603,39.931400,22,295,72
116.370523,39.931415,23,282,70
116.370437,39.931422,26,270,69
116.370437,39.931422,26,270,69
116.368027,39.931354,0,0,58
116.367904,39.931352,11,268,54
116.365333,39.931237,41,266,55
116.362095,39.931118,23,262,55
116.359979,39.931069,0,270,58
116.359979,39.931069,0,270,60
116.359979,39.931069,0,270,64
116.359905,39.931070,13,269,64
116.357108,39.931056,33,270,65
116.354149,39.931112,18,273,58
116.353660,39.931129,15,270,54
116.351633,39.931113,25,275,54
116.350121,39.931189,4,273,61
116.349933,39.931316,12,332,61
116.349927,39.931356,14,344,61
116.349906,39.931522,31,356,61
116.349758,39.935221,30,352,71
116.349849,39.938272,42,16,71
116.349985,39.938472,43,30,71
116.350539,39.939091,39,24,72
116.350585,39.939276,35,9,72
116.350568,39.939374,35,355,71
116.350536,39.939464,34,345,70
116.350478,39.939553,36,333,70
116.350409,39.939624,35,322,70
116.350317,39.939688,37,311,69
116.350126,39.939771,33,296,68
116.350031,39.939786,30,286,68
116.349918,39.939781,32,271,67
116.349700,39.939758,34,259,67
116.349502,39.939699,31,245,66
116.346954,39.939021,54,262,60
116.340803,39.937901,59,245,48
116.337934,39.937278,0,264,0
116.335996,39.937129,57,265,43
116.330753,39.936930,46,266,50
116.325539,39.937098,53,275,50
116.319591,39.937558,65,272,46
116.313995,39.938029,54,276,52
116.309597,39.938994,42,295,50
116.306472,39.940333,29,316,50
116.305614,39.941159,31,296,52
116.304499,39.941557,16,315,53
116.304481,39.941604,18,339,53
116.304448,39.941721,23,349,54
116.304172,39.944327,28,354,56
116.303906,39.947048,33,356,54
116.303698,39.950340,59,356,63
116.303359,39.954182,46,356,65
116.302794,39.958042,53,353,66
116.301979,39.961977,66,351,68
116.301266,39.966494,48,354,64
116.300670,39.968853,44,324,69
116.296647,39.971522,48,314,53
116.295708,39.972611,11,335,64
116.295746,39.972785,12,345,59
116.295544,39.973607,13,7,61
116.295697,39.973603,0,0,52
116.295631,39.973592,0,0,49
116.295594,39.973592,3,84,51
116.295662,39.973576,0,0,55
116.295662,39.973576,0,0,59
116.295662,39.973576,0,0,56
116.295662,39.973576,0,0,56
116.295662,39.973576,0,0,54
116.295662,39.973576,0,0,54
116.295662,39.973576,0,0,56
